 "3","Frèam Creideis agus Teisteanais na h-Alba",,"a","Scottish Credit and Qualifications Framework",,
 "3","Fèill Ionnsachaidh na h-Alba",,"a","Scottish Learning Festival",,
 "3","Fèis Leabhraichean Wigtown",,"a","Wigtown Book Festival",,
 "3","Fèisean nan Gàidheal",,"a","Fèisean nan Gàidheal",,
 "3","Gambit na Banrigh",,"a","The Queen's Gambit",,
 "3","Gear",,"a","Feb",,
 "3","Gearmailtis","f","a","German",,
 "3","Gearmailtis - Teisteanais Nàiseanta",,"a","German - National Qualifications",,
 "3","Gearmailtis agus cànanan co-cheangailte",,"a","German and related languages",,
 "3","Gearmainig","a","a","Germanic",,
 "3","Gearran","m","a","February",,
 "3","Gibl",,"a","Apr",,
 "3","Giblean","m","a","April",,
 "3","Glow","m","a","Glow",,
 "3","Glow far a bheil thusa",,"a","Glow in your area",,
 "3","Glèidhteachas Nàdair",,"a","Nature Conservancy",,
 "3","Gnàthas aoghaireil Crìosdail agus òrdughan cràbhach",,"a","Christian pastoral practice and religious orders",,
 "3","Gnìomharan","PluralNoun","a","Acts",,
 "3","Gnìomharan nan Abstol",,"a","Acts of the Apostles",,
 "3","Gregorian","a","a","Gregorian",,
 "3","Greugach","a","a","Hellenic",,
 "3","Greugais","f","a","Greek",,
 "3","Greugais chlasaigeach",,"a","classical Greek",,
 "3","Greugais iar-chlasaigeach",,"a","postclassical Greek",,
 "3","Greugais ro-chlasaigeach",,"a","preclassical Greek",,
 "3","Greugais ro-chlasaigeach agus iar-chlasaigeach",,"a","preclassical and postclassical Greek",,
 "3","Guiana na Frainge",,"a","French Guiana",,
 "3","Gàidhlig","f","a","Gaelic",,
 "3","Gàidhlig (Luchd-ionnsachaidh) - Teisteanais Nàiseanta",,"a","Gaelic (Learners) - National Qualification",,
 "3","Gàidhlig fhileanta",,"a","fluent Gaelic",,
 "3","Haipearborach","a","a","Hyperborean",,
 "3","Haipearborach","f","a","Hyperborean",,
 "3","Hindeach","a","a","Hindu",,
 "3","Hindeach","m","a","Hindu",,
 "3","ICT ann am foghlam",,"a","ICT in education",,
 "3","Iar-Shiota Stoidhle (CSS)",,"a","Cascading Style Sheet (CSS)",,
 "3","Indo-Eòrpach","a","a","Indo-European",,
 "3","Indo-Eòrpach an Ear",,"a","East Indo-European",,
 "3","Ionad Ghoireasan Saidheans",,"a","science resource centre",,
 "3","Ionad Lìonra",,"a","Network Centre",,
 "3","Ionad Meidigeach Fhoithir",,"a","Foyers Medical Centre",,
 "3","Ionnsachadh agus Teagasg Alba",,"a","Learning and Teaching Scotland",,
 "3","Ionnsaich Èisteachd Air-loidhne",,"a","Learn Listening Online",,
 "3","Ioslam, Babachd agus an creideamh Bahai",,"a","Islam, Babism and Bahai Faith",,
 "3","Iuchar","m","a","July",,
 "3","Iupatar","m","a","Jupiter",,
 "3","Iùdhach","m","a","Jew",,
 "3","Iùdhach","a","a","Jewish",,
 "3","Iùdhachd","f","a","Judaism",,
 "3","Iùro","noun","a","Euro",,
 "3","LAN gun ueir",,"a","wireless LAN",,
 "3","Lagh an Sgaoilidh",,"a","Distributive Law",,
 "3","Laideann","f","a","Latin",,
 "3","Laideann Iar-chlasaigeach",,"a","postclassical Latin",,
 "3","Laideann chlasaigeach",,"a","classical Latin",,
 "3","Laideann iar-chlasaigeach agus choitcheann",,"a","postclassical and vulgar Latin",,
 "3","Latbhianais","f","a","Latvian",,
 "3","Latha (Buidhe) Bealltainn",,"a","May Day",,
 "3","Latha Dhaibhidh",,"a","St David's Day",,
 "3","Latha Naomh Anndra",,"a","St Andrew's Day",,
 "3","Latha na Gocaireachd",,"a","April Fool's Day",,
 "3","Latha na Nollaig",,"a","Christmas Day",,
 "3","Leabhar Aithghearr nan Ceist",,"a","the Shorter Catechism",,
 "3","Leabhar Sheòlaidhean Outlook",,"a","Outlook Address Book",,
 "3","Leabhar Sheòlaidhean Pearsanta",,"a","Personal Address Book",,
 "3","Leabhar an Taisbeanaidh",,"a","The Book of Revelation",,
 "3","Lean an treòrachadh",,"a","Follow the instructions",,
 "3","Leasachadh Proifeiseanta Leantainneach",,"a","Continuing Professional Development (CPD)",,
 "3","Linn a' Bharoc",,"a","Baroque period",,
 "3","Linn an Umha",,"a","Bronze Age",,
 "3","Linn na Cloiche",,"a","Stone Age",,
 "3","Linn nan Caochlaidhean Mòra",,"a","The Age of Revolutions",,
 "3","Litrichean Laidinn",,"a","Latin letters",,
 "3","Loch Mòr an t-Salainn",,"a","Great Salt Lake",,
 "3","Lochlannach","a","a","Scandinavian",,
 "3","Lochlannach","a","a","Viking",,
 "3","Lochlannach","m","a","Viking",,
 "3","Loidhne ADSL","f","a","Asymmetric Digital Subscriber Line",,
 "3","Luachan agus Saoranachd",,"a","values and citizenship",,
 "3","Là na Sàbaid",,"a","Sabbath",,
 "3","Là na Sàbaid",,"a","Sunday",,
 "3","Lìon","m","a","Web",,
 "3","Lìon na Cruinne","m","a","World Wide Web",,
 "3","Lìonra air a Shàbhaladh",,"a","Saved network",,
 "3","Lùn",,"a","Aug",,
 "3","Lùnastal","m","a","August",,
 "3","MacDhòmhnaill","","a","MacDonald",,
 "3","MacGumaraid","","a","Montgomery",,
 "3","MacIllFhinnein","","a","MacLennan",,
 "3","Malairt Iuchair Eadar-lìn",,"a","Internet Key Exchange",,
 "3","Manaidsear Ceangail",,"a","Connection Manager",,
 "3","Manaidsear Chlàran Oileanach",,"a","Student Records Manager",,
 "3","Manaidsear Leasachadh Ro-innleachd Gàidhlig",,"a","Manager of Gaelic Strategy Development",,
 "3","Manaidsear Phròiseactan Gàidhlig",,"a","Gaelic Project Manager",,
 "3","Maoileas","","a","Myles",,
 "3","Meadhan Aoisean",,"a","Middle Ages",,
 "3","Meadhan Linn na Cloiche",,"a","Mesolithic",,
 "3","Mearcair","m","a","Mercury",,
 "3","Measadh airson Ionnsachadh",,"a","Assessment is for Learning (AifL)",,
 "3","Meatodach","a","a","Methodist",,
 "3","Meatodach","m","a","Methodist",,
 "3","Mhoireach",,"a","Murray (fem)",,
 "3","Mion-chunntas Làraich","m","a","Rich Site Summary",,
 "3","Moireach","","a","Murray",,
 "3","Muir a' Chiùineis",,"a","the sea of tranquility",,
 "3","Murchadh Moireach",,"a","Murdo Murray",,
 "3","Muslamach","a","a","Muslim",,
 "3","Muslamach","m","a","Muslim",,
 "3","Màigh","f","a","May",,
 "3","Màrs","f","a","Mars",,
 "3","Màrt","m","a","Mar",,
 "3","Màrt","m","a","March",,
 "3","Mòr-chaochladh a' Ghnìomhachais",,"a","Industrial Revolution",,
 "3","Mòr-chaochladh a' Ghnìomhachais",,"a","The Industrial Revolution",,
 "3","Mòr-chaochladh an Àiteachais",,"a","The Agricultural Revolution",,
 "3","Mòrag Mhoireach",,"a","Morag Murray",,
 "3","Na Soisgeulan agus Na Gnìomharan",,"a","Gospels and Acts",,
 "3","Na Stàitean Aonaichte",,"a","United States",,
 "3","Na h-Emirates Arabach Aonaichte",,"a","United Arab Emirates",,
 "3","Naomh Anndra",,"a","St Andrew",,
 "3","Naomh Daibhidh",,"a","St David",,
 "3","Neach-anailis Obair Lìonra",,"a","Network Operations Analyst",,
 "3","Neach-leasachaidh Seirbheis Teicneòlais Gàidhlig",,"a","Gaelic Technology Service Developer",,
 "3","Neach-taice Taic Oileanach",,"a","Student Support Assistant",,
 "3","Neiptiun","f","a","Neptune",,
 "3","Network Explorer",,"a","Network Explorer",,
 "3","NicDhòmhnaill",,"a","MacDonald (fem)",,
 "3","NicGumaraid",,"a","Montgomery (fem)",,
 "3","Nollaig","f","a","Christmas",,
 "3","Nollaig Chridheil",,"a","Merry Christmas",,
 "3","Nuadh Linn na Cloiche",,"a","Neolithic",,
 "3","Nuadh-eòlas","m","a","Modern Studies",,
 "3","Nuadh-phlatonach","a","a","Neoplatonic",,
 "3","Nàsach","a","a","Nazi",,
 "3","Nàsach","m","a","Nazi",,
 "3","Oidhche Shamhna",,"a","Halloween",,
 "3","Oifigear Leasachaidh Gàidhlig",,"a","Gaelic Development Officer",,
 "3","Oifigear Susbaint Gàidhlig",,"a","Gaelic Content Officer",,
 "3","Oifigear Taice Teicnigeach",,"a","Technical Support Officer",,
 "3","Oifigear Taice Teicnigeach VC",,"a","VC Technical Support Officer",,
 "3","Oifigear Trusadh Oileanach",,"a","Student Recruitment Officer",,
 "3","Oifigear Trusadh Oileanach, Ìnntrigeadh",,"a","Student Recruitment Officer, Admissions",,
 "3","Oifigear Trèanaidh Chlàran Oileanach",,"a","Student Records Training Officer",,
 "3","PA Deadhan Gnothachais agus Chur-seachadan",,"a","PA to the Dean of Business and Leisure",,
 "3","Partaidh Nàiseanta na h-Alba",,"a","Scottish National Party",,
 "3","Partaidh Sòisealach na h-Alba",,"a","Scottish Socialist Party",,
 "3","Partaidh Uaine na h-Alba",,"a","Scottish Green Party",,
 "3","Perseus","noun","a","Perseus",,
 "3","Platonach","a","a","Platonic",,
 "3","Pluto","m","a","Pluto",,
 "3","Portagailis","f","a","Portuguese",,
 "3","Proxima Centauri","m","a","Proxima Centauri",,
 "3","Prìomh Neach-stiùiridh Adhartas Oileanach",,"a","Student Progression Lead Practitioner",,
 "3","Prìomh Neach-stiùiridh Gleidheadh Oileanach",,"a","Student Retention Lead Practitioner",,
 "3","Pròiseact nan Ealan",,"a","the Gaelic Arts Agency",,
 "3","Pròstanach","a","a","Protestant",,
 "3","Pròstanach","m","a","Protestant",,
 "3","Pròstanaich a bhuineas do Mhòr-thìr na Roinn Eòrpa",,"a","Protestants of Continental origin",,
 "3","Pròtacal Eadar-lìn (IP)",,"a","Internet Protocol (IP)",,
 "3","Pròtacal Iomlaid Haidhpirteacsa (HTTP)",,"a","Hypertext Transfer Protocol (HTTP)",,
 "3","Pròtacal Ruigheachd Brath Eadar-lìn (IMAP)",,"a","Internet Message Access Protocol (IMAP)",,
 "3","Pròtacalan Eadar-lìn (IP)",,"a","Internet Protocols (IP)",,
 "3","Pàrlamaid na h-Alba",,"a","the Scottish Parliament",,
 "3","Pàrlamaid na h-Eòrpa",,"a","European Parliament",,
 "3","Pàrlamaid na h-Eòrpa",,"a","the European Parliament",,
 "3","Pàrras","m","a","Paradise",,
 "3","Pòl","","a","Paul",,
